Year,Units,Doller
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars,
2014,Dollars,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Percentage,
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
2014,Dollars (millions),
